dataset,lags,horizon,covariate_mode,instance_normalize,remove_constant,stride,seed,setting,range,model,metric,value,reference_model,reference_value,improvement_pct
time/current_velocity_h_part18,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,2.2482716838518777,chronos2,2.2482716838518777,0.0
time/current_velocity_h_part18,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,3.2350851936886706,chronos2,2.2482716838518777,-43.89209351007451
time/current_velocity_h_part18,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,2.8575669173151255,chronos2,2.2482716838518777,-27.100605226649726
time/current_velocity_h_part18,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,2.174360765144229,chronos2,2.2482716838518777,3.2874549476609527
time/current_velocity_h_part19,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.9670777476082245,chronos2,0.9670777476082245,0.0
time/current_velocity_h_part19,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,1.050152104658385,chronos2,0.9670777476082245,-8.59024595029923
time/current_velocity_h_part19,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.9023088253258417,chronos2,0.9670777476082245,6.697385235320455
time/current_velocity_h_part19,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.7990097121025125,chronos2,0.9670777476082245,17.378957991886143
time/current_velocity_h_part19,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.3374381565178435,chronos2,1.3374381565178435,0.0
time/current_velocity_h_part19,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.5256165474032362,chronos2,1.3374381565178435,-14.070062975871293
time/current_velocity_h_part19,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.5753211919218302,chronos2,1.3374381565178435,-17.786469919726187
time/current_velocity_h_part19,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,1.1135910737017791,chronos2,1.3374381565178435,16.737004378495755
time/current_velocity_h_part20,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,1.4190021682756417,chronos2,1.4190021682756417,0.0
time/current_velocity_h_part20,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,1.4876159409230405,chronos2,1.4190021682756417,-4.835353615475978
time/current_velocity_h_part20,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,6.507551392342783,chronos2,1.4190021682756417,-358.60052492031764
time/current_velocity_h_part20,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,1.3907660986437942,chronos2,1.4190021682756417,1.9898538750056851
time/current_velocity_h_part20,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.3078888595104217,chronos2,1.3078888595104217,0.0
time/current_velocity_h_part20,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.2573516808450222,chronos2,1.3078888595104217,3.8640270003000756
time/current_velocity_h_part20,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,7.30053030004104,chronos2,1.3078888595104217,-458.19194780616357
time/current_velocity_h_part20,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,1.190039088577032,chronos2,1.3078888595104217,9.010686961390896
time/current_velocity_h_part21,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.8040895808488131,chronos2,0.8040895808488131,0.0
time/current_velocity_h_part21,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.8863932058215142,chronos2,0.8040895808488131,-10.235628832028851
time/current_velocity_h_part21,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,13.64193389415741,chronos2,0.8040895808488131,-1596.5689170797002
time/current_velocity_h_part21,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.7833403011163076,chronos2,0.8040895808488131,2.5804686724832515
time/current_velocity_h_part21,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.1072545594846208,chronos2,1.1072545594846208,0.0
time/current_velocity_h_part21,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.1624492919072509,chronos2,1.1072545594846208,-4.98482773900889
time/current_velocity_h_part21,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,16.46873494175573,chronos2,1.1072545594846208,-1387.3485776767734
time/current_velocity_h_part21,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,1.0903873778879642,chronos2,1.1072545594846208,1.523333677172439
time/ecdc_covid_d_part01,14,2,none,False,False,512,1,14:2,mid,chronos2,nmse,0.3359120686848958,chronos2,0.3359120686848958,0.0
time/ecdc_covid_d_part01,14,2,none,False,False,512,1,14:2,mid,chronos_bolt,nmse,0.4609640489021937,chronos2,0.3359120686848958,-37.22759372918024
time/ecdc_covid_d_part01,14,2,none,False,False,512,1,14:2,mid,chronos_t5,nmse,0.33434144655863446,chronos2,0.3359120686848958,0.4675694244658673
time/ecdc_covid_d_part01,14,2,none,False,False,512,1,14:2,mid,ts_icl,nmse,0.43031468987464905,chronos2,0.3359120686848958,-28.103372873544515
time/ecdc_covid_d_part01,30,7,none,False,False,512,1,30:7,long,chronos2,nmse,1.285215978200237,chronos2,1.285215978200237,0.0
time/ecdc_covid_d_part01,30,7,none,False,False,512,1,30:7,long,chronos_bolt,nmse,1.279324747622013,chronos2,1.285215978200237,0.4583844799746244
time/ecdc_covid_d_part01,30,7,none,False,False,512,1,30:7,long,chronos_t5,nmse,1.7386805061250925,chronos2,1.285215978200237,-35.28313805745462
time/ecdc_covid_d_part01,30,7,none,False,False,512,1,30:7,long,ts_icl,nmse,1.6703889140238364,chronos2,1.285215978200237,-29.96951036688631
time/ecdc_covid_d_part02,14,2,none,False,False,512,1,14:2,mid,chronos2,nmse,0.1599664465369036,chronos2,0.1599664465369036,0.0
time/ecdc_covid_d_part02,14,2,none,False,False,512,1,14:2,mid,chronos_bolt,nmse,0.10680539906024933,chronos2,0.1599664465369036,33.23262385802277
time/ecdc_covid_d_part02,14,2,none,False,False,512,1,14:2,mid,chronos_t5,nmse,0.13006387511268258,chronos2,0.1599664465369036,18.693027238885758
time/ecdc_covid_d_part02,14,2,none,False,False,512,1,14:2,mid,ts_icl,nmse,0.2731127341588338,chronos2,0.1599664465369036,-70.73126275629798
time/ecdc_covid_d_part02,30,7,none,False,False,512,1,30:7,long,chronos2,nmse,0.10841454938054085,chronos2,0.10841454938054085,0.0
time/ecdc_covid_d_part02,30,7,none,False,False,512,1,30:7,long,chronos_bolt,nmse,0.03152422599184016,chronos2,0.10841454938054085,70.92251347078108
time/ecdc_covid_d_part02,30,7,none,False,False,512,1,30:7,long,chronos_t5,nmse,0.09904535735646884,chronos2,0.10841454938054085,8.642006149179888
time/ecdc_covid_d_part02,30,7,none,False,False,512,1,30:7,long,ts_icl,nmse,0.13458443308869997,chronos2,0.10841454938054085,-24.138719256491516
time/ecdc_covid_d_part03,14,2,none,False,False,512,1,14:2,mid,chronos2,nmse,18.447155604759853,chronos2,18.447155604759853,0.0
time/ecdc_covid_d_part03,14,2,none,False,False,512,1,14:2,mid,chronos_bolt,nmse,18.620627902758617,chronos2,18.447155604759853,-0.9403742328383857
time/ecdc_covid_d_part03,14,2,none,False,False,512,1,14:2,mid,chronos_t5,nmse,18.07804152648896,chronos2,18.447155604759853,2.0009267888196938
time/ecdc_covid_d_part03,14,2,none,False,False,512,1,14:2,mid,ts_icl,nmse,19.99609426409006,chronos2,18.447155604759853,-8.396625975933876
time/ecdc_covid_d_part03,30,7,none,False,False,512,1,30:7,long,chronos2,nmse,0.5336549890538057,chronos2,0.5336549890538057,0.0
time/ecdc_covid_d_part03,30,7,none,False,False,512,1,30:7,long,chronos_bolt,nmse,0.5892825598518053,chronos2,0.5336549890538057,-10.423882834231497
time/ecdc_covid_d_part03,30,7,none,False,False,512,1,30:7,long,chronos_t5,nmse,0.6154862654705843,chronos2,0.5336549890538057,-15.334116253999442
time/ecdc_covid_d_part03,30,7,none,False,False,512,1,30:7,long,ts_icl,nmse,0.7214161728819212,chronos2,0.5336549890538057,-35.18400233848174
time/ecdc_covid_d_part04,14,2,none,False,False,512,1,14:2,mid,chronos2,nmse,0.18072213477777646,chronos2,0.18072213477777646,0.0
time/ecdc_covid_d_part04,14,2,none,False,False,512,1,14:2,mid,chronos_bolt,nmse,0.18818646793564162,chronos2,0.18072213477777646,-4.130281643166518
time/ecdc_covid_d_part04,14,2,none,False,False,512,1,14:2,mid,chronos_t5,nmse,0.37870210005591315,chronos2,0.18072213477777646,-109.5493728654662
time/ecdc_covid_d_part04,14,2,none,False,False,512,1,14:2,mid,ts_icl,nmse,0.8555496105303367,chronos2,0.18072213477777646,-373.4061002446416
time/ecdc_covid_d_part04,30,7,none,False,False,512,1,30:7,long,chronos2,nmse,0.42636207460115355,chronos2,0.42636207460115355,0.0
time/ecdc_covid_d_part04,30,7,none,False,False,512,1,30:7,long,chronos_bolt,nmse,0.33418507998188335,chronos2,0.42636207460115355,21.619416948728023
time/ecdc_covid_d_part04,30,7,none,False,False,512,1,30:7,long,chronos_t5,nmse,0.359080221503973,chronos2,0.42636207460115355,15.780449787922697
time/ecdc_covid_d_part04,30,7,none,False,False,512,1,30:7,long,ts_icl,nmse,0.3096506620446841,chronos2,0.42636207460115355,27.37377912086782
time/ecdc_covid_d_part05,14,2,none,False,False,512,1,14:2,mid,chronos2,nmse,0.06856441404670477,chronos2,0.06856441404670477,0.0
time/ecdc_covid_d_part05,14,2,none,False,False,512,1,14:2,mid,chronos_bolt,nmse,0.11797731183469296,chronos2,0.06856441404670477,-72.06784813231111
time/ecdc_covid_d_part05,14,2,none,False,False,512,1,14:2,mid,chronos_t5,nmse,0.17267916584387422,chronos2,0.06856441404670477,-151.84954651001388
time/ecdc_covid_d_part05,14,2,none,False,False,512,1,14:2,mid,ts_icl,nmse,0.21563706547021866,chronos2,0.06856441404670477,-214.5028925986749
time/ecdc_covid_d_part05,30,7,none,False,False,512,1,30:7,long,chronos2,nmse,0.6674036071635783,chronos2,0.6674036071635783,0.0
time/ecdc_covid_d_part05,30,7,none,False,False,512,1,30:7,long,chronos_bolt,nmse,0.891020068898797,chronos2,0.6674036071635783,-33.50543199572656
time/ecdc_covid_d_part05,30,7,none,False,False,512,1,30:7,long,chronos_t5,nmse,0.3518574796617031,chronos2,0.6674036071635783,47.279655685848866
time/ecdc_covid_d_part05,30,7,none,False,False,512,1,30:7,long,ts_icl,nmse,0.8480406822636724,chronos2,0.6674036071635783,-27.065642612839603
time/ecdc_covid_d_part06,14,2,none,False,False,512,1,14:2,mid,chronos2,nmse,4.565863911683361,chronos2,4.565863911683361,0.0
time/ecdc_covid_d_part06,14,2,none,False,False,512,1,14:2,mid,chronos_bolt,nmse,5.394792937363188,chronos2,4.565863911683361,-18.154921866127495
time/ecdc_covid_d_part06,14,2,none,False,False,512,1,14:2,mid,chronos_t5,nmse,4.76966966688633,chronos2,4.565863911683361,-4.463684401137324
time/ecdc_covid_d_part06,14,2,none,False,False,512,1,14:2,mid,ts_icl,nmse,6.308987258623044,chronos2,4.565863911683361,-38.17729526452358
time/ecdc_covid_d_part06,30,7,none,False,False,512,1,30:7,long,chronos2,nmse,6.505400391916434,chronos2,6.505400391916434,0.0
time/ecdc_covid_d_part06,30,7,none,False,False,512,1,30:7,long,chronos_bolt,nmse,7.214870904882749,chronos2,6.505400391916434,-10.905870049872679
time/ecdc_covid_d_part06,30,7,none,False,False,512,1,30:7,long,chronos_t5,nmse,6.634049378335476,chronos2,6.505400391916434,-1.9775721503460417
time/ecdc_covid_d_part06,30,7,none,False,False,512,1,30:7,long,ts_icl,nmse,8.20659597714742,chronos2,6.505400391916434,-26.150513154346047
time/ecdc_covid_d_part07,14,2,none,False,False,512,1,14:2,mid,chronos2,nmse,5.532931884129842,chronos2,5.532931884129842,0.0
time/ecdc_covid_d_part07,14,2,none,False,False,512,1,14:2,mid,chronos_bolt,nmse,4.782027751207352,chronos2,5.532931884129842,13.571541248796414
time/ecdc_covid_d_part07,14,2,none,False,False,512,1,14:2,mid,chronos_t5,nmse,4.967191398143768,chronos2,5.532931884129842,10.22496748258897
time/ecdc_covid_d_part07,14,2,none,False,False,512,1,14:2,mid,ts_icl,nmse,6.676657199859619,chronos2,5.532931884129842,-20.671234341603498
time/ecdc_covid_d_part07,30,7,none,False,False,512,1,30:7,long,chronos2,nmse,0.38117460906505585,chronos2,0.38117460906505585,0.0
time/ecdc_covid_d_part07,30,7,none,False,False,512,1,30:7,long,chronos_bolt,nmse,0.4183085523545742,chronos2,0.38117460906505585,-9.741977142863844
time/ecdc_covid_d_part07,30,7,none,False,False,512,1,30:7,long,chronos_t5,nmse,0.5624061425526937,chronos2,0.38117460906505585,-47.54554190588983
time/ecdc_covid_d_part07,30,7,none,False,False,512,1,30:7,long,ts_icl,nmse,0.5525913139184316,chronos2,0.38117460906505585,-44.97065144864351
time/ne_china_wind_h,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,1.1387161109048654,chronos2,1.1387161109048654,0.0
time/ne_china_wind_h,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,1.238464840578244,chronos2,1.1387161109048654,-8.759753964850342
time/ne_china_wind_h,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,1.1276515993317042,chronos2,1.1387161109048654,0.9716654982925345
time/ne_china_wind_h,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,1.198547211037401,chronos2,1.1387161109048654,-5.254259561234414
time/ne_china_wind_h,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.3458736380562186,chronos2,1.3458736380562186,0.0
time/ne_china_wind_h,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.398485595593229,chronos2,1.3458736380562186,-3.9091305490607025
time/ne_china_wind_h,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.3743818161310628,chronos2,1.3458736380562186,-2.1181912825053315
time/ne_china_wind_h,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,1.3826124179176986,chronos2,1.3458736380562186,-2.729734710796481
time/online_retail_2_uci_d,14,2,none,False,False,512,1,14:2,mid,chronos2,nmse,1.39018052816391,chronos2,1.39018052816391,0.0
time/online_retail_2_uci_d,14,2,none,False,False,512,1,14:2,mid,chronos_bolt,nmse,1.0520646572113037,chronos2,1.39018052816391,24.32172398495431
time/online_retail_2_uci_d,14,2,none,False,False,512,1,14:2,mid,chronos_t5,nmse,1.8995877504348755,chronos2,1.39018052816391,-36.64324251065209
time/online_retail_2_uci_d,14,2,none,False,False,512,1,14:2,mid,ts_icl,nmse,2.6502578258514404,chronos2,1.39018052816391,-90.64127083924747
time/online_retail_2_uci_d,30,7,none,False,False,512,1,30:7,long,chronos2,nmse,0.4512143209576607,chronos2,0.4512143209576607,0.0
time/online_retail_2_uci_d,30,7,none,False,False,512,1,30:7,long,chronos_bolt,nmse,0.5709755346179008,chronos2,0.4512143209576607,-26.54197974170192
time/online_retail_2_uci_d,30,7,none,False,False,512,1,30:7,long,chronos_t5,nmse,0.31366167962551117,chronos2,0.4512143209576607,30.4849901572731
time/online_retail_2_uci_d,30,7,none,False,False,512,1,30:7,long,ts_icl,nmse,0.5273477397859097,chronos2,0.4512143209576607,-16.873005862638145
time/port_activity_d,14,2,none,False,False,512,1,14:2,mid,chronos2,nmse,1.885262114688541,chronos2,1.885262114688541,0.0
time/port_activity_d,14,2,none,False,False,512,1,14:2,mid,chronos_bolt,nmse,1.8838389331159904,chronos2,1.885262114688541,0.07548985159476589
time/port_activity_d,14,2,none,False,False,512,1,14:2,mid,chronos_t5,nmse,2.3520669217215944,chronos2,1.885262114688541,-24.760737692444046
time/port_activity_d,14,2,none,False,False,512,1,14:2,mid,ts_icl,nmse,1.8731729516885374,chronos2,1.885262114688541,0.6412457400917405
time/port_activity_d,30,7,none,False,False,512,1,30:7,long,chronos2,nmse,1.2991547065551687,chronos2,1.2991547065551687,0.0
time/port_activity_d,30,7,none,False,False,512,1,30:7,long,chronos_bolt,nmse,1.3040495891337438,chronos2,1.2991547065551687,-0.3767744175406414
time/port_activity_d,30,7,none,False,False,512,1,30:7,long,chronos_t5,nmse,1.864427067742817,chronos2,1.2991547065551687,-43.51078115142432
time/port_activity_d,30,7,none,False,False,512,1,30:7,long,ts_icl,nmse,1.277985167495581,chronos2,1.2991547065551687,1.629485614975037
time/supply_chain_customer_d,14,2,none,False,False,512,1,14:2,mid,chronos2,nmse,0.4995775722458752,chronos2,0.4995775722458752,0.0
time/supply_chain_customer_d,14,2,none,False,False,512,1,14:2,mid,chronos_bolt,nmse,0.6434001402748335,chronos2,0.4995775722458752,-28.788836012472895
time/supply_chain_customer_d,14,2,none,False,False,512,1,14:2,mid,chronos_t5,nmse,0.7189564907247485,chronos2,0.4995775722458752,-43.91288373748341
time/supply_chain_customer_d,14,2,none,False,False,512,1,14:2,mid,ts_icl,nmse,0.5512108944741259,chronos2,0.4995775722458752,-10.33539636219668
time/supply_chain_customer_d,30,7,none,False,False,512,1,30:7,long,chronos2,nmse,0.7143431087800612,chronos2,0.7143431087800612,0.0
time/supply_chain_customer_d,30,7,none,False,False,512,1,30:7,long,chronos_bolt,nmse,0.959886338458293,chronos2,0.7143431087800612,-34.37329018229976
time/supply_chain_customer_d,30,7,none,False,False,512,1,30:7,long,chronos_t5,nmse,1.130923628121511,chronos2,0.7143431087800612,-58.31658683638404
time/supply_chain_customer_d,30,7,none,False,False,512,1,30:7,long,ts_icl,nmse,1.1885609196292028,chronos2,0.7143431087800612,-66.38515931916805
time/supply_chain_location_d,14,2,none,False,False,512,1,14:2,mid,chronos2,nmse,0.7577894625582677,chronos2,0.7577894625582677,0.0
time/supply_chain_location_d,14,2,none,False,False,512,1,14:2,mid,chronos_bolt,nmse,0.8584514168888906,chronos2,0.7577894625582677,-13.283630784570695
time/supply_chain_location_d,14,2,none,False,False,512,1,14:2,mid,chronos_t5,nmse,0.9885367723684028,chronos2,0.7577894625582677,-30.450055221293404
time/supply_chain_location_d,14,2,none,False,False,512,1,14:2,mid,ts_icl,nmse,0.8189422286289069,chronos2,0.7577894625582677,-8.069888681770498
time/supply_chain_location_d,30,7,none,False,False,512,1,30:7,long,chronos2,nmse,0.7061406702679747,chronos2,0.7061406702679747,0.0
time/supply_chain_location_d,30,7,none,False,False,512,1,30:7,long,chronos_bolt,nmse,0.9389593976312408,chronos2,0.7061406702679747,-32.970587471602975
time/supply_chain_location_d,30,7,none,False,False,512,1,30:7,long,chronos_t5,nmse,1.2580482054355682,chronos2,0.7061406702679747,-78.158298821416
time/supply_chain_location_d,30,7,none,False,False,512,1,30:7,long,ts_icl,nmse,1.160653563325896,chronos2,0.7061406702679747,-64.36577189151808
traffic,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.29181965824876455,chronos2,0.29181965824876455,0.0
traffic,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.3124131429952934,chronos2,0.29181965824876455,-7.056921685849455
traffic,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.3487456528761714,chronos2,0.29181965824876455,-19.507251488479127
traffic,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.30175502100033674,chronos2,0.29181965824876455,-3.4046242159267757
traffic,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,0.2432956123857034,chronos2,0.2432956123857034,0.0
traffic,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,0.26833684607919644,chronos2,0.2432956123857034,-10.292513476895122
traffic,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,0.2980393695646986,chronos2,0.2432956123857034,-22.50092249596692
traffic,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,0.28195490152200153,chronos2,0.2432956123857034,-15.889842302215653
weather,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,1.1348922129281223,chronos2,1.1348922129281223,0.0
weather,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,1.1836174800837933,chronos2,1.1348922129281223,-4.293382807690216
weather,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,1.2849806209152943,chronos2,1.1348922129281223,-13.224904204772953
weather,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,1.1236057981258925,chronos2,1.1348922129281223,0.9944922234605749
weather,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.4551445317884988,chronos2,1.4551445317884988,0.0
weather,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.4872698794196741,chronos2,1.4551445317884988,-2.207708370500525
weather,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.577158336541054,chronos2,1.4551445317884988,-8.384995585461853
weather,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,1.4367983063477288,chronos2,1.4551445317884988,1.2607837256015335
