dataset,lags,horizon,covariate_mode,instance_normalize,remove_constant,stride,seed,setting,range,model,metric,value,reference_model,reference_value,improvement_pct
time/current_velocity_h_part11,168,24,none,True,False,512,1,168:24,short,lookback,nmse,2.9233641425768533,repeat,0.7072497208026194,-313.342565799713
time/current_velocity_h_part11,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.946624572078387,repeat,0.7072497208026194,-175.23864836160956
time/current_velocity_h_part11,168,24,none,True,False,512,1,168:24,short,repeat,nmse,0.7072497208026194,repeat,0.7072497208026194,0.0
time/current_velocity_h_part11,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.5067490874124425,repeat,1.0791679258857454,53.04261039851424
time/current_velocity_h_part11,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.1330977898268473,repeat,1.0791679258857454,-4.997356078465549
time/current_velocity_h_part11,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,2.364770940371922,repeat,1.0791679258857454,-119.12909785851876
time/current_velocity_h_part11,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,2.138642627568472,repeat,1.0791679258857454,-98.17514737691491
time/current_velocity_h_part11,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.0791679258857454,repeat,1.0791679258857454,0.0
time/current_velocity_h_part11,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,0.6607870542340808,expected,1.1412809515992801,42.1012807312592
time/current_velocity_h_part11,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.1412809515992801,expected,1.1412809515992801,0.0
time/current_velocity_h_part11,504,168,none,True,False,512,1,504:168,long,lookback,nmse,2.4916463560528226,expected,1.1412809515992801,-118.32015618601814
time/current_velocity_h_part11,504,168,none,True,False,512,1,504:168,long,persistence,nmse,2.14122740427653,expected,1.1412809515992801,-87.61615194541028
time/current_velocity_h_part11,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.4916463560528226,expected,1.1412809515992801,-118.32015618601814
time/current_velocity_h_part12,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.5936850515815119,repeat,0.7951724529266357,25.338830665417117
time/current_velocity_h_part12,168,24,none,True,False,512,1,168:24,short,expected,nmse,1.2500061521927515,repeat,0.7951724529266357,-57.199378272234945
time/current_velocity_h_part12,168,24,none,True,False,512,1,168:24,short,lookback,nmse,3.2596060911814373,repeat,0.7951724529266357,-309.92442320963744
time/current_velocity_h_part12,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.8668943444887798,repeat,0.7951724529266357,-134.77854868056193
time/current_velocity_h_part12,168,24,none,True,False,512,1,168:24,short,repeat,nmse,0.7951724529266357,repeat,0.7951724529266357,0.0
time/current_velocity_h_part12,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.6345898350700736,repeat,1.2511950502792994,49.28130230946673
time/current_velocity_h_part12,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.3967614730199178,repeat,1.2511950502792994,-11.634191064624506
time/current_velocity_h_part12,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,3.1096616268157957,repeat,1.2511950502792994,-148.535320382033
time/current_velocity_h_part12,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,2.257680207490921,repeat,1.2511950502792994,-80.44190687830388
time/current_velocity_h_part12,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.2511950502792994,repeat,1.2511950502792994,0.0
time/current_velocity_h_part12,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,0.6945451442152262,expected,1.1057180874049664,37.186055638714464
time/current_velocity_h_part12,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.1057180874049664,expected,1.1057180874049664,0.0
time/current_velocity_h_part12,504,168,none,True,False,512,1,504:168,long,lookback,nmse,2.754061902562777,expected,1.1057180874049664,-149.0745094915056
time/current_velocity_h_part12,504,168,none,True,False,512,1,504:168,long,persistence,nmse,2.028235651552677,expected,1.1057180874049664,-83.43153419085213
time/current_velocity_h_part12,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.754061902562777,expected,1.1057180874049664,-149.0745094915056
time/current_velocity_h_part13,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.5702045060655413,repeat,1.280116850950031,55.456839300071124
time/current_velocity_h_part13,168,24,none,True,False,512,1,168:24,short,expected,nmse,2.029480806965795,repeat,1.280116850950031,-58.538715075864225
time/current_velocity_h_part13,168,24,none,True,False,512,1,168:24,short,lookback,nmse,2.9391456078737974,repeat,1.280116850950031,-129.5997904951043
time/current_velocity_h_part13,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.4634653580142185,repeat,1.280116850950031,-14.322794589268677
time/current_velocity_h_part13,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.280116850950031,repeat,1.280116850950031,0.0
time/current_velocity_h_part13,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.783866925837679,expected,1.2228512807438772,35.89842541107353
time/current_velocity_h_part13,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.2228512807438772,expected,1.2228512807438772,0.0
time/current_velocity_h_part13,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,2.1351052733759084,expected,1.2228512807438772,-74.60056729687477
time/current_velocity_h_part13,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.7421571022520463,expected,1.2228512807438772,-42.46680112991895
time/current_velocity_h_part13,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.7044792800313897,expected,1.2228512807438772,-39.385656037791584
time/current_velocity_h_part13,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.0608639762633376,expected,1.392235302262836,23.80138798814482
time/current_velocity_h_part13,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.392235302262836,expected,1.392235302262836,0.0
time/current_velocity_h_part13,504,168,none,True,False,512,1,504:168,long,lookback,nmse,2.3962969366047115,expected,1.392235302262836,-72.11867366887971
time/current_velocity_h_part13,504,168,none,True,False,512,1,504:168,long,persistence,nmse,1.830716409617,expected,1.392235302262836,-31.494755709863803
time/current_velocity_h_part13,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.3962969366047115,expected,1.392235302262836,-72.11867366887971
time/current_velocity_h_part14,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.4842783606921633,persistence,0.8578674676983307,43.54858076254036
time/current_velocity_h_part14,168,24,none,True,False,512,1,168:24,short,expected,nmse,1.9687134449680646,persistence,0.8578674676983307,-129.48922987488356
time/current_velocity_h_part14,168,24,none,True,False,512,1,168:24,short,lookback,nmse,2.3865702020625275,persistence,0.8578674676983307,-178.1980074924307
time/current_velocity_h_part14,168,24,none,True,False,512,1,168:24,short,persistence,nmse,0.8578674676983307,persistence,0.8578674676983307,0.0
time/current_velocity_h_part14,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.1214688054596385,persistence,0.8578674676983307,-30.72751301183545
time/current_velocity_h_part14,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.9731104568966354,repeat,1.2056279907623926,19.286009917430835
time/current_velocity_h_part14,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.4799003760019938,repeat,1.2056279907623926,-22.749337883749856
time/current_velocity_h_part14,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,2.0539614727099735,repeat,1.2056279907623926,-70.36444810899984
time/current_velocity_h_part14,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.8567290797441578,repeat,1.2056279907623926,-54.0051403891207
time/current_velocity_h_part14,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.2056279907623926,repeat,1.2056279907623926,0.0
time/current_velocity_h_part14,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.3464646562933922,expected,1.8624527727564175,27.704762451472337
time/current_velocity_h_part14,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.8624527727564175,expected,1.8624527727564175,0.0
time/current_velocity_h_part14,504,168,none,True,False,512,1,504:168,long,lookback,nmse,2.3103925536076226,expected,1.8624527727564175,-24.051067893026747
time/current_velocity_h_part14,504,168,none,True,False,512,1,504:168,long,persistence,nmse,1.8791011674329638,expected,1.8624527727564175,-0.8938962061253676
time/current_velocity_h_part14,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.3103925536076226,expected,1.8624527727564175,-24.051067893026747
time/current_velocity_h_part15,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,1.0479302352759987,repeat,1.5387563336019714,31.89758427684459
time/current_velocity_h_part15,168,24,none,True,False,512,1,168:24,short,expected,nmse,2.2706439324344196,repeat,1.5387563336019714,-47.563579941160775
time/current_velocity_h_part15,168,24,none,True,False,512,1,168:24,short,lookback,nmse,3.475773480720818,repeat,1.5387563336019714,-125.88199345276541
time/current_velocity_h_part15,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.616036125808023,repeat,1.5387563336019714,-5.022224150665392
time/current_velocity_h_part15,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.5387563336019714,repeat,1.5387563336019714,0.0
time/current_velocity_h_part15,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.6704655374134225,persistence,1.2850260202373778,47.82475009419887
time/current_velocity_h_part15,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.4125555228619349,persistence,1.2850260202373778,-9.924273953689985
time/current_velocity_h_part15,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,1.9235369068171297,persistence,1.2850260202373778,-49.68855700383424
time/current_velocity_h_part15,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.2850260202373778,persistence,1.2850260202373778,0.0
time/current_velocity_h_part15,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.6242202115910394,persistence,1.2850260202373778,-26.39590062861167
time/current_velocity_h_part15,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.0679023578053428,expected,1.289284424412818,17.170925392067762
time/current_velocity_h_part15,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.289284424412818,expected,1.289284424412818,0.0
time/current_velocity_h_part15,504,168,none,True,False,512,1,504:168,long,lookback,nmse,1.7035993124757494,expected,1.289284424412818,-32.13525892485855
time/current_velocity_h_part15,504,168,none,True,False,512,1,504:168,long,persistence,nmse,1.8056848366700469,expected,1.289284424412818,-40.05325764269698
time/current_velocity_h_part15,504,168,none,True,False,512,1,504:168,long,repeat,nmse,1.7035993124757494,expected,1.289284424412818,-32.13525892485855
time/current_velocity_h_part16,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.6880566779938009,repeat,0.8325384972203109,17.354370964094464
time/current_velocity_h_part16,168,24,none,True,False,512,1,168:24,short,expected,nmse,1.528725428506732,repeat,0.8325384972203109,-83.62219087896331
time/current_velocity_h_part16,168,24,none,True,False,512,1,168:24,short,lookback,nmse,2.7404621127578945,repeat,0.8325384972203109,-229.1694164183135
time/current_velocity_h_part16,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.5697284605767992,repeat,0.8325384972203109,-88.54725226735178
time/current_velocity_h_part16,168,24,none,True,False,512,1,168:24,short,repeat,nmse,0.8325384972203109,repeat,0.8325384972203109,0.0
time/current_velocity_h_part16,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.6411501478610767,repeat,1.1119855313251417,42.341862389430126
time/current_velocity_h_part16,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.7636388283636835,repeat,1.1119855313251417,-58.60267770408607
time/current_velocity_h_part16,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,2.473490955101119,repeat,1.1119855313251417,-122.43913121364857
time/current_velocity_h_part16,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.6596139138047066,repeat,1.1119855313251417,-49.24779748050875
time/current_velocity_h_part16,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.1119855313251417,repeat,1.1119855313251417,0.0
time/current_velocity_h_part16,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,0.6034269373863935,expected,1.5265102048714956,60.470166824912184
time/current_velocity_h_part16,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.5265102048714956,expected,1.5265102048714956,0.0
time/current_velocity_h_part16,504,168,none,True,False,512,1,504:168,long,lookback,nmse,1.8367657124996186,expected,1.5265102048714956,-20.32449613753096
time/current_velocity_h_part16,504,168,none,True,False,512,1,504:168,long,persistence,nmse,1.629771818468968,expected,1.5265102048714956,-6.764554424067226
time/current_velocity_h_part16,504,168,none,True,False,512,1,504:168,long,repeat,nmse,1.8367657124996186,expected,1.5265102048714956,-20.32449613753096
time/current_velocity_h_part17,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.9835361780133098,repeat,1.2444292592505615,20.96487842100165
time/current_velocity_h_part17,168,24,none,True,False,512,1,168:24,short,expected,nmse,2.106864127020041,repeat,1.2444292592505615,-69.30364754432628
time/current_velocity_h_part17,168,24,none,True,False,512,1,168:24,short,lookback,nmse,3.1505875643342733,repeat,1.2444292592505615,-153.1753043344277
time/current_velocity_h_part17,168,24,none,True,False,512,1,168:24,short,persistence,nmse,2.116490827873349,repeat,1.2444292592505615,-70.07723115960593
time/current_velocity_h_part17,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.2444292592505615,repeat,1.2444292592505615,0.0
time/current_velocity_h_part17,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.34106734332938987,repeat,0.6612109603981177,48.41777227588122
time/current_velocity_h_part17,336,48,none,True,False,512,1,336:48,mid,expected,nmse,0.8604905974740783,repeat,0.6612109603981177,-30.138586474122206
time/current_velocity_h_part17,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,1.5280172197769086,repeat,0.6612109603981177,-131.09375241706272
time/current_velocity_h_part17,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.729259952281912,repeat,0.6612109603981177,-161.52923285492997
time/current_velocity_h_part17,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,0.6612109603981177,repeat,0.6612109603981177,0.0
time/current_velocity_h_part17,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,0.673702483686308,expected,1.2051088412602742,44.09612969217237
time/current_velocity_h_part17,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.2051088412602742,expected,1.2051088412602742,0.0
time/current_velocity_h_part17,504,168,none,True,False,512,1,504:168,long,lookback,nmse,1.575082798798879,expected,1.2051088412602742,-30.70045998100012
time/current_velocity_h_part17,504,168,none,True,False,512,1,504:168,long,persistence,nmse,2.3071419182233512,expected,1.2051088412602742,-91.4467672322939
time/current_velocity_h_part17,504,168,none,True,False,512,1,504:168,long,repeat,nmse,1.575082798798879,expected,1.2051088412602742,-30.70045998100012
time/current_velocity_h_part18,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.677123021458586,expected,0.9959455059220393,32.012041077316745
time/current_velocity_h_part18,168,24,none,True,False,512,1,168:24,short,expected,nmse,0.9959455059220393,expected,0.9959455059220393,0.0
time/current_velocity_h_part18,168,24,none,True,False,512,1,168:24,short,lookback,nmse,2.345060754319032,expected,0.9959455059220393,-135.4607496469389
time/current_velocity_h_part18,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.5398362951974074,expected,0.9959455059220393,-54.61049686366503
time/current_velocity_h_part18,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.142620890835921,expected,0.9959455059220393,-14.727250039457793
time/current_velocity_h_part18,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.757022761926055,expected,1.4334819567700228,47.18993438663099
time/current_velocity_h_part18,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.4334819567700228,expected,1.4334819567700228,0.0
time/current_velocity_h_part18,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,2.0092219253381094,expected,1.4334819567700228,-40.16374017468391
time/current_velocity_h_part18,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.5652436374997099,expected,1.4334819567700228,-9.19172230298438
time/current_velocity_h_part18,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.7900080859661103,expected,1.4334819567700228,-24.871337062339176
time/current_velocity_h_part18,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,2.248271637906631,expected,2.296803545206785,2.1130195223459918
time/current_velocity_h_part18,504,168,none,True,False,512,1,504:168,long,expected,nmse,2.296803545206785,expected,2.296803545206785,0.0
time/current_velocity_h_part18,504,168,none,True,False,512,1,504:168,long,lookback,nmse,2.6836490780115128,expected,2.296803545206785,-16.842778461050276
time/current_velocity_h_part18,504,168,none,True,False,512,1,504:168,long,persistence,nmse,4.19407644122839,expected,2.296803545206785,-82.60492718156223
time/current_velocity_h_part18,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.6836490780115128,expected,2.296803545206785,-16.842778461050276
time/current_velocity_h_part19,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.5886097782912354,repeat,1.1243340079983075,47.64813888898027
time/current_velocity_h_part19,168,24,none,True,False,512,1,168:24,short,expected,nmse,1.1340233240276576,repeat,1.1243340079983075,-0.861782705176758
time/current_velocity_h_part19,168,24,none,True,False,512,1,168:24,short,lookback,nmse,2.158135083317757,repeat,1.1243340079983075,-91.94786139751858
time/current_velocity_h_part19,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.2564283461503996,repeat,1.1243340079983075,-11.748674078378574
time/current_velocity_h_part19,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.1243340079983075,repeat,1.1243340079983075,0.0
time/current_velocity_h_part19,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.9670779037599763,repeat,1.2772034869218867,24.281611061783575
time/current_velocity_h_part19,336,48,none,True,False,512,1,336:48,mid,expected,nmse,2.054172590840608,repeat,1.2772034869218867,-60.83361906498149
time/current_velocity_h_part19,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,3.5044296036163964,repeat,1.2772034869218867,-174.3830281940599
time/current_velocity_h_part19,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.869113343457381,repeat,1.2772034869218867,-46.34420925063567
time/current_velocity_h_part19,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.2772034869218867,repeat,1.2772034869218867,0.0
time/current_velocity_h_part19,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.3374386153494318,expected,1.6400970940788586,18.453692761367368
time/current_velocity_h_part19,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.6400970940788586,expected,1.6400970940788586,0.0
time/current_velocity_h_part19,504,168,none,True,False,512,1,504:168,long,lookback,nmse,2.9123384604851403,expected,1.6400970940788586,-77.57110057687294
time/current_velocity_h_part19,504,168,none,True,False,512,1,504:168,long,persistence,nmse,1.9188609924167395,expected,1.6400970940788586,-16.99679240602797
time/current_velocity_h_part19,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.9123384604851403,expected,1.6400970940788586,-77.57110057687294
time/current_velocity_h_part20,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.8292152379272562,expected,1.1133824921015538,25.52287791394318
time/current_velocity_h_part20,168,24,none,True,False,512,1,168:24,short,expected,nmse,1.1133824921015538,expected,1.1133824921015538,0.0
time/current_velocity_h_part20,168,24,none,True,False,512,1,168:24,short,lookback,nmse,1.9457222453572534,expected,1.1133824921015538,-74.75775478421842
time/current_velocity_h_part20,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.5942031232583704,expected,1.1133824921015538,-43.18557499941
time/current_velocity_h_part20,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.1700470783945285,expected,1.1133824921015538,-5.089408778650542
time/current_velocity_h_part20,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,1.419001656499776,expected,1.6775025313325,15.40986496320739
time/current_velocity_h_part20,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.6775025313325,expected,1.6775025313325,0.0
time/current_velocity_h_part20,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,2.5053905058990824,expected,1.6775025313325,-49.35241283415301
time/current_velocity_h_part20,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,2.4412141295545027,expected,1.6775025313325,-45.52670317673735
time/current_velocity_h_part20,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.8829140394474522,expected,1.6775025313325,-12.245078876380976
time/current_velocity_h_part20,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.3078887552022933,expected,1.3988392283519109,6.501853201298473
time/current_velocity_h_part20,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.3988392283519109,expected,1.3988392283519109,0.0
time/current_velocity_h_part20,504,168,none,True,False,512,1,504:168,long,lookback,nmse,2.146111885209878,expected,1.3988392283519109,-53.42091083178954
time/current_velocity_h_part20,504,168,none,True,False,512,1,504:168,long,persistence,nmse,2.111665095388889,expected,1.3988392283519109,-50.95838410800202
time/current_velocity_h_part20,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.146111885209878,expected,1.3988392283519109,-53.42091083178954
time/current_velocity_h_part21,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.8769857831609745,expected,1.330844519038995,34.103062332612126
time/current_velocity_h_part21,168,24,none,True,False,512,1,168:24,short,expected,nmse,1.330844519038995,expected,1.330844519038995,0.0
time/current_velocity_h_part21,168,24,none,True,False,512,1,168:24,short,lookback,nmse,1.9696841823558013,expected,1.330844519038995,-48.00257687337612
time/current_velocity_h_part21,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.8282610515753428,expected,1.330844519038995,-37.376006394460944
time/current_velocity_h_part21,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.4659146169821422,expected,1.330844519038995,-10.149201954912172
time/current_velocity_h_part21,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.8040903112540643,expected,1.2086830511689186,33.473849039545335
time/current_velocity_h_part21,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.2086830511689186,expected,1.2086830511689186,0.0
time/current_velocity_h_part21,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,1.9242191349466642,expected,1.2086830511689186,-59.19964568757292
time/current_velocity_h_part21,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.758297294129928,expected,1.2086830511689186,-45.47215603209434
time/current_velocity_h_part21,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.4143586079279582,expected,1.2086830511689186,-17.016500443199774
time/current_velocity_h_part21,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.1072546588256955,expected,1.2515738358100255,11.53101581824981
time/current_velocity_h_part21,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.2515738358100255,expected,1.2515738358100255,0.0
time/current_velocity_h_part21,504,168,none,True,False,512,1,504:168,long,lookback,nmse,1.9203252494335175,expected,1.2515738358100255,-53.432837479434234
time/current_velocity_h_part21,504,168,none,True,False,512,1,504:168,long,persistence,nmse,1.723548570026954,expected,1.2515738358100255,-37.71049863082699
time/current_velocity_h_part21,504,168,none,True,False,512,1,504:168,long,repeat,nmse,1.9203252494335175,expected,1.2515738358100255,-53.432837479434234
time/ecdc_covid_d_part01,7,1,none,True,False,512,1,7:1,short,chronos2,nmse,0.12271993265797694,persistence,0.13412801490630955,8.505368737695346
time/ecdc_covid_d_part01,7,1,none,True,False,512,1,7:1,short,expected,nmse,1.140039574354887,persistence,0.13412801490630955,-749.9638014856345
time/ecdc_covid_d_part01,7,1,none,True,False,512,1,7:1,short,lookback,nmse,3.9141818583011627,persistence,0.13412801490630955,-2818.2433371844636
time/ecdc_covid_d_part01,7,1,none,True,False,512,1,7:1,short,persistence,nmse,0.13412801490630955,persistence,0.13412801490630955,0.0
time/ecdc_covid_d_part01,7,1,none,True,False,512,1,7:1,short,repeat,nmse,0.13412801490630955,persistence,0.13412801490630955,0.0
time/ecdc_covid_d_part01,14,2,none,True,False,512,1,14:2,mid,chronos2,nmse,0.33591175079345703,persistence,0.1716291382908821,-95.71953465392568
time/ecdc_covid_d_part01,14,2,none,True,False,512,1,14:2,mid,expected,nmse,2.4122849702835083,persistence,0.1716291382908821,-1305.521809586375
time/ecdc_covid_d_part01,14,2,none,True,False,512,1,14:2,mid,lookback,nmse,3.2116901874542236,persistence,0.1716291382908821,-1771.2965755330872
time/ecdc_covid_d_part01,14,2,none,True,False,512,1,14:2,mid,persistence,nmse,0.1716291382908821,persistence,0.1716291382908821,0.0
time/ecdc_covid_d_part01,14,2,none,True,False,512,1,14:2,mid,repeat,nmse,0.38025374213854474,persistence,0.1716291382908821,-121.55546891698512
time/ecdc_covid_d_part01,30,7,none,True,False,512,1,30:7,long,chronos2,nmse,1.285217260941863,persistence,1.4522602325305343,11.502275408147904
time/ecdc_covid_d_part01,30,7,none,True,False,512,1,30:7,long,expected,nmse,7.858025232950847,persistence,1.4522602325305343,-441.0893348816965
time/ecdc_covid_d_part01,30,7,none,True,False,512,1,30:7,long,lookback,nmse,2.42538695782423,persistence,1.4522602325305343,-67.00773755940712
time/ecdc_covid_d_part01,30,7,none,True,False,512,1,30:7,long,persistence,nmse,1.4522602325305343,persistence,1.4522602325305343,0.0
time/ecdc_covid_d_part01,30,7,none,True,False,512,1,30:7,long,repeat,nmse,2.42538695782423,persistence,1.4522602325305343,-67.00773755940712
time/ecdc_covid_d_part02,7,1,none,True,False,512,1,7:1,short,chronos2,nmse,1.2036418815453847,persistence,1.5548608700434368,22.58845117687221
time/ecdc_covid_d_part02,7,1,none,True,False,512,1,7:1,short,expected,nmse,7.30586822827657,persistence,1.5548608700434368,-369.8727949898484
time/ecdc_covid_d_part02,7,1,none,True,False,512,1,7:1,short,lookback,nmse,15.48109213511149,persistence,1.5548608700434368,-895.6577101769246
time/ecdc_covid_d_part02,7,1,none,True,False,512,1,7:1,short,persistence,nmse,1.5548608700434368,persistence,1.5548608700434368,0.0
time/ecdc_covid_d_part02,7,1,none,True,False,512,1,7:1,short,repeat,nmse,1.5548608700434368,persistence,1.5548608700434368,0.0
time/ecdc_covid_d_part02,14,2,none,True,False,512,1,14:2,mid,chronos2,nmse,0.1599665384273976,persistence,0.19535178442796072,18.113602649794082
time/ecdc_covid_d_part02,14,2,none,True,False,512,1,14:2,mid,expected,nmse,3.872535745302836,persistence,0.19535178442796072,-1882.339581203518
time/ecdc_covid_d_part02,14,2,none,True,False,512,1,14:2,mid,lookback,nmse,3.0433384577433267,persistence,0.19535178442796072,-1457.8759450060766
time/ecdc_covid_d_part02,14,2,none,True,False,512,1,14:2,mid,persistence,nmse,0.19535178442796072,persistence,0.19535178442796072,0.0
time/ecdc_covid_d_part02,14,2,none,True,False,512,1,14:2,mid,repeat,nmse,0.371935598552227,persistence,0.19535178442796072,-90.39273157465554
time/ecdc_covid_d_part02,30,7,none,True,False,512,1,30:7,long,chronos2,nmse,0.10841450716058414,persistence,0.07094123090306918,-52.822985703076824
time/ecdc_covid_d_part02,30,7,none,True,False,512,1,30:7,long,expected,nmse,0.7301089707762003,persistence,0.07094123090306918,-929.1743764268589
time/ecdc_covid_d_part02,30,7,none,True,False,512,1,30:7,long,lookback,nmse,0.19867056608200073,persistence,0.07094123090306918,-180.0495051368012
time/ecdc_covid_d_part02,30,7,none,True,False,512,1,30:7,long,persistence,nmse,0.07094123090306918,persistence,0.07094123090306918,0.0
time/ecdc_covid_d_part02,30,7,none,True,False,512,1,30:7,long,repeat,nmse,0.19867056608200073,persistence,0.07094123090306918,-180.0495051368012
time/ecdc_covid_d_part03,7,1,none,True,False,512,1,7:1,short,chronos2,nmse,1.7594394683837897,expected,0.18586448828379312,-846.62486881159
time/ecdc_covid_d_part03,7,1,none,True,False,512,1,7:1,short,expected,nmse,0.18586448828379312,expected,0.18586448828379312,0.0
time/ecdc_covid_d_part03,7,1,none,True,False,512,1,7:1,short,lookback,nmse,0.5323450962702433,expected,0.18586448828379312,-186.4157113527869
time/ecdc_covid_d_part03,7,1,none,True,False,512,1,7:1,short,persistence,nmse,2.133776307106018,expected,0.18586448828379312,-1048.0279674770327
